statefips,year,month,number_schools,share_all_closed_50,share_all_closed_25,share_all_closed_75,share_elem_closed_50,share_elem_closed_25,share_elem_closed_75,share_middlehigh_closed_50,share_middlehigh_closed_25,share_middlehigh_closed_75,mean_all_change,mean_elem_change,mean_middlehigh_change,total_students,state_abbrev,state_name
22,2021,1,1275,.12858383,.31885317,.026064292,.13101605,.33823529,.025401069,.14866979,.32394367,.031298906,-.017462336,-.028995356,-.0094539225,683783,LA,LOUISIANA
23,2021,1,563,.44401544,.73745173,.07915058,.40366971,.69418961,.073394492,.5182482,.82116789,.091240875,-.34764838,-.30348867,-.43107185,178382,ME,MAINE
24,2021,1,1366,.83222955,.92935979,.48344371,.78474575,.91016948,.33898306,.89125293,.95035464,.65721041,-.66532665,-.609456,-.72716129,879654,MD,MARYLAND
25,2021,1,1744,.66335976,.85846561,.26521164,.63168943,.84784889,.23189926,.71847504,.87390029,.32991204,-.53078097,-.51161754,-.56502038,928360,MA,MASSACHUSETTS
26,2021,1,3258,.40546146,.67300379,.12132734,.32321429,.60119045,.075000003,.49474335,.74149662,.16883117,-.3248592,-.26484498,-.38383925,1490989,MI,MICHIGAN
27,2021,1,1990,.38383839,.65121806,.13012478,.33913043,.63043481,.092391305,.42011175,.66368717,.1631285,-.28660262,-.25739992,-.30298743,870513,MN,MINNESOTA
28,2021,1,957,.12829325,.28178695,.045819014,.096234307,.24476987,.023012552,.15959597,.30505049,.064646468,.040808365,.061738431,.033053339,500190,MS,MISSISSIPPI
29,2021,1,2215,.15675403,.32308468,.055443548,.16153847,.36239317,.046153847,.1476378,.26968503,.067913383,.046397313,-.014537269,.11291571,897307,MO,MISSOURI
30,2021,1,690,.24723247,.45387453,.10147601,.26996198,.50570345,.098859318,.20578778,.39549839,.090032153,-.053010873,-.12967704,.026382092,140311,MT,MONTANA
31,2021,1,585,.12849163,.35195529,.026070764,.093567252,.3508772,.011695907,.18552037,.33484164,.054298643,-.016131062,-.017569683,-.0089154541,242205,NE,NEBRASKA
32,2021,1,617,.62429905,.81869161,.28037384,.57611942,.77611941,.1761194,.66812229,.86899561,.41484717,-.4955208,-.43061396,-.57460308,449541,NV,NEVADA
33,2021,1,483,.47586206,.78850573,.13333334,.45517242,.75862068,.11724138,.5186916,.82710278,.14485981,-.41991818,-.40653285,-.4432818,186982,NH,NEW HAMPSHIRE
34,2021,1,2314,.75292397,.90350878,.30701753,.69497782,.8899557,.24741507,.84578079,.93307471,.41610086,-.58706415,-.55640858,-.65044308,1277765,NJ,NEW JERSEY
35,2021,1,723,.72408026,.84949833,.40468228,.63798219,.82492584,.25816023,.82105261,.87719297,.56842107,-.57661241,-.51260978,-.64356685,305458,NM,NEW MEXICO
36,2021,1,4476,.63390791,.84692568,.27399021,.57563764,.82761651,.1996482,.70531863,.86966938,.3473886,-.51589626,-.47540656,-.56125498,2587516,NY,NEW YORK
37,2021,1,2552,.5584352,.80635697,.23129584,.52177775,.76800001,.18666667,.58960575,.84050179,.26881722,-.47437182,-.43782544,-.50595427,1547731,NC,NORTH CAROLINA
38,2021,1,464,.12471655,.33333334,.040816326,.11787073,.34980989,.038022812,.15000001,.32083333,.0625,.021095904,-.0080096992,.05162878,107729,ND,NORTH DAKOTA
39,2021,1,3353,.22621424,.46174318,.068529606,.25292739,.51580799,.062646367,.23477751,.44496489,.091334894,-.12734224,-.16505927,-.11951779,1686968,OH,OHIO
40,2021,1,1671,.18315507,.39171124,.063502677,.17695962,.41567695,.049881235,.18574513,.3488121,.070194386,-.037509266,-.065230064,.021073183,675187,OK,OKLAHOMA
41,2021,1,1205,.64832091,.85914177,.32089552,.54910713,.82738096,.1875,.7508834,.87455833,.45936397,-.54356134,-.46421137,-.6126616,563100,OR,OREGON
42,2021,1,2753,.49015316,.76280087,.14310722,.48186529,.74685419,.13989638,.53876901,.79216629,.17745803,-.40554979,-.38712141,-.44347036,1626068,PA,PENNSYLVANIA
44,2021,1,299,.58052433,.82771534,.12734082,.4790419,.78443116,.1017964,.75,.9074074,.16666667,-.45369387,-.41259333,-.52753681,143286,RI,RHODE ISLAND
45,2021,1,1203,.27914798,.54035872,.097533636,.2631579,.50947368,.092631578,.3128964,.5708245,.10147992,-.24538152,-.21173887,-.27676678,766532,SC,SOUTH CAROLINA
46,2021,1,584,.13934426,.27254099,.059426229,.12340426,.3148936,.029787235,.14240506,.25,.079113923,.14905553,.097527385,.18666814,131881,SD,SOUTH DAKOTA
47,2021,1,1744,.2900075,.48384672,.14500375,.27184466,.4701803,.098474339,.27980536,.45620438,.16909976,-.19772303,-.16777675,-.17041309,1003953,TN,TENNESSEE
48,2021,1,8218,.29390293,.55765849,.083817765,.26172608,.56918389,.058161352,.32586446,.53084373,.11147995,-.21267252,-.21605669,-.18890204,5195517,TX,TEXAS
49,2021,1,935,.17365269,.48982036,.03233533,.15000001,.47678572,.026785715,.21408451,.53239435,.04225352,-.17565103,-.16333787,-.20655279,637623,UT,UTAH
50,2021,1,288,.58964145,.85258967,.19123507,.55944055,.83916086,.21678321,.67368424,.87368423,.22105263,-.50125241,-.50273806,-.52519572,77396,VT,VERMONT
51,2021,1,1874,.55196631,.80337077,.19662921,.47951809,.7554217,.12891567,.63252032,.85203254,.27317074,-.46762967,-.4093208,-.53114551,1259697,VA,VIRGINIA
53,2021,1,2136,.64496034,.85277462,.28425822,.53665411,.8214286,.12218045,.7505855,.86885244,.46135831,-.51796073,-.43726075,-.5947777,1071434,WA,WASHINGTON
54,2021,1,646,.39575973,.69081271,.067137808,.27556819,.60795456,.039772727,.54736841,.79649121,.10175438,-.34329739,-.26932219,-.42943937,259149,WV,WEST VIRGINIA
55,2021,1,2121,.2726348,.53001016,.091047816,.24631396,.51170856,.060711186,.30950049,.56415278,.12732615,-.18844128,-.16401586,-.22587776,850304,WI,WISCONSIN
56,2021,1,328,.13427562,.28975266,.042402826,.097560972,.27439025,.018292682,.1849315,.31506848,.06849315,.075048842,.10911382,.036181051,93032,WY,WYOMING
1,2021,2,1387,.14516129,.31209677,.028225806,.15459611,.33286908,.020891365,.14022663,.28470254,.032577902,-.014928946,-.047253646,.038386941,765920,AL,ALABAMA
2,2021,2,391,.51351351,.77702701,.18243243,.50952381,.79523808,.15238096,.56084657,.76190478,.24867725,-.42530078,-.42417222,-.43740276,121398,AK,ALASKA
4,2021,2,1854,.47277558,.7310757,.19389111,.46353647,.75224775,.16183816,.48720574,.716479,.23541453,-.38709944,-.40099728,-.38591594,1107997,AZ,ARIZONA
5,2021,2,1004,.16216215,.43567568,.044324324,.16530612,.45918366,.044897959,.16465864,.40963855,.044176705,-.11128891,-.14486213,-.078133702,467287,AR,ARKANSAS
6,2021,2,8998,.73615086,.88673604,.37945384,.68903202,.87390941,.26983798,.77848101,.89350575,.51100713,-.58724833,-.54050756,-.63469148,5861730,CA,CALIFORNIA
8,2021,2,1800,.39795223,.7078498,.11808874,.36155605,.7139588,.10640732,.43880209,.70442706,.13411458,-.33079988,-.32981309,-.33454582,881373,CO,COLORADO
9,2021,2,1076,.50054055,.78486484,.13081081,.46028882,.7527076,.10830325,.59036142,.84819275,.15662651,-.40756154,-.38240063,-.46048412,511665,CT,CONNECTICUT
10,2021,2,202,.47878787,.79393941,.11515152,.44660193,.7669903,.11650486,.60493827,.86419755,.16049382,-.43985656,-.43129322,-.49881268,129654,DE,DELAWARE
11,2021,2,194,.83333331,.92528737,.5,.84166664,.93333334,.49166667,.86956519,.93478262,.54347825,-.64356679,-.64990139,-.66206998,76015,DC,DISTRICT OF COLUMBIA
12,2021,2,3850,.36283186,.68599331,.096734822,.35440516,.70034844,.073668495,.37869823,.66272187,.12899408,-.32591748,-.33317232,-.31204638,2852608,FL,FLORIDA
13,2021,2,2233,.26690036,.50776166,.072108164,.2589438,.52896082,.051107325,.27578476,.48094171,.099775784,-.18056005,-.1990962,-.15179135,1703172,GA,GEORGIA
15,2021,2,267,.5690608,.83425415,.20994475,.52380955,.80952382,.19047619,.64102566,.85897434,.25641027,-.48801899,-.44884953,-.56183136,175569,HI,HAWAII
16,2021,2,691,.15114504,.43664122,.04274809,.16020672,.46253231,.046511628,.14124294,.41242939,.036723163,-.08595074,-.10429877,-.045504268,295247,ID,IDAHO
17,2021,2,3910,.45067751,.70623308,.14688347,.45159933,.70454544,.14183502,.4862119,.72278666,.19013062,-.37190828,-.37191248,-.40158877,1985831,IL,ILLINOIS
18,2021,2,1822,.16435185,.44155094,.03125,.171875,.47242647,.030330881,.15222773,.40222773,.03589109,-.12172543,-.13973445,-.091262385,1030780,IN,INDIANA
19,2021,2,1308,.1078037,.28962189,.030571198,.10162003,.31958762,.026509574,.11409396,.25503355,.035234898,.064656518,.035307184,.10481977,495513,IA,IOWA
20,2021,2,1310,.14754099,.40724763,.026747195,.14652568,.42296073,.018126888,.14701131,.38933763,.038772214,-.066904768,-.073123686,-.05674037,485061,KS,KANSAS
21,2021,2,1382,.31659919,.61619431,.10364372,.33566433,.66573429,.089510493,.29458597,.56369424,.12579618,-.28672695,-.31692225,-.24705707,717635,KY,KENTUCKY
22,2021,2,1277,.15899219,.41268462,.036490008,.15394913,.42971888,.037483267,.153125,.38906249,.037500001,-.12594211,-.14302294,-.096929803,683003,LA,LOUISIANA
23,2021,2,561,.26120856,.54775828,.056530215,.31269351,.54798764,.074303403,.22962964,.57407409,.04074074,-.1870351,-.1956642,-.20268488,176135,ME,MAINE
24,2021,2,1362,.77433628,.92035401,.4181416,.73773265,.90524536,.35025382,.82535887,.93301433,.5,-.62957466,-.59689802,-.67446065,878633,MD,MARYLAND
25,2021,2,1738,.59628153,.83399737,.21580346,.58342075,.82266527,.18992655,.62426037,.85355031,.26775149,-.49209151,-.48256671,-.5190348,926469,MA,MASSACHUSETTS
26,2021,2,3252,.3284044,.64546078,.09456671,.32799524,.65243179,.086595491,.34176433,.63664407,.10980876,-.29489079,-.29619646,-.29117492,1491685,MI,MICHIGAN
27,2021,2,1994,.32361516,.5755102,.12361516,.33333334,.60860217,.1032258,.31778741,.54555315,.14750542,-.23827501,-.27536136,-.20014432,873241,MN,MINNESOTA
28,2021,2,961,.15314285,.36000001,.045714285,.11789474,.34105262,.023157895,.18436874,.37875751,.066132262,-.071343772,-.054419529,-.092641681,503948,MS,MISSISSIPPI
29,2021,2,2208,.1989899,.42121211,.060606062,.1982906,.46239316,.051282052,.19310345,.37635469,.071921185,-.069989309,-.12482088,-.011239931,897024,MO,MISSOURI
30,2021,2,688,.26229507,.47905281,.10746812,.29670331,.56043959,.12087912,.23397435,.41346154,.083333336,-.11916345,-.20473596,-.056634922,140415,MT,MONTANA
31,2021,2,586,.12476723,.43202978,.018621974,.10693642,.4653179,.014450867,.15137614,.37614679,.027522936,-.07010413,-.083202407,-.038391523,242263,NE,NEBRASKA
32,2021,2,610,.63011152,.83457249,.28252789,.56932151,.79941005,.16519174,.69777775,.87555557,.44444445,-.49562508,-.43679011,-.55848169,450684,NV,NEVADA
33,2021,2,480,.36635944,.69124424,.055299539,.39372823,.68641114,.05226481,.33802816,.69483566,.04225352,-.32815331,-.32956582,-.32608286,186492,NH,NEW HAMPSHIRE
34,2021,2,2310,.68899757,.8963325,.23080684,.67309117,.89251298,.21571535,.73515093,.91431355,.28627068,-.54758835,-.54451239,-.57510412,1280889,NJ,NEW JERSEY
35,2021,2,725,.69917357,.8628099,.35206613,.64601767,.83775812,.25663716,.75862068,.88620692,.4586207,-.5513764,-.50235045,-.60371655,305260,NM,NEW MEXICO
36,2021,2,4473,.54882765,.80597782,.24503994,.530837,.80704844,.1969163,.58257538,.80995691,.29727143,-.46652922,-.45552406,-.48199901,2587088,NY,NEW YORK
37,2021,2,2554,.47988224,.74386656,.16584887,.43564355,.71107113,.13411342,.50716847,.76971328,.18906809,-.40954423,-.37153652,-.43208417,1548268,NC,NORTH CAROLINA
38,2021,2,458,.13729978,.3409611,.036613271,.16153847,.38461539,.034615386,.14644352,.30543932,.046025105,-.025758013,-.060394537,.0050546397,106848,ND,NORTH DAKOTA
39,2021,2,3351,.27088186,.53777039,.072545759,.29770991,.58250147,.068702288,.27272728,.51378298,.091495603,-.21379115,-.24477999,-.20515738,1687206,OH,OHIO
40,2021,2,1670,.24066667,.52399999,.057333332,.2529833,.56443912,.052505966,.22869471,.47033441,.064724922,-.15819946,-.18654053,-.11091756,673512,OK,OKLAHOMA
41,2021,2,1203,.57781923,.79589933,.23951538,.5,.75297618,.14583333,.63556337,.81514084,.33274648,-.46892694,-.40785354,-.50884682,562530,OR,OREGON
42,2021,2,2760,.43334782,.71862787,.13200174,.46328929,.74302495,.12922174,.44675741,.71497196,.16733387,-.36647382,-.38335258,-.3759931,1634873,PA,PENNSYLVANIA
44,2021,2,300,.4681648,.77528089,.13483146,.44848484,.74545455,.13939394,.5,.82727271,.11818182,-.41750556,-.40412393,-.44121701,144761,RI,RHODE ISLAND
45,2021,2,1204,.15955056,.45505619,.037078653,.14587738,.49260041,.025369979,.16985138,.42462844,.046709128,-.16708967,-.1689719,-.16226067,767454,SC,SOUTH CAROLINA
46,2021,2,581,.14968815,.28690228,.058212057,.15584415,.31601733,.034632035,.15806451,.27741936,.070967741,.13002142,.074498639,.17157868,131148,SD,SOUTH DAKOTA
47,2021,2,1744,.23348348,.43393394,.10660661,.18723994,.41747573,.056865465,.24877451,.41176471,.1384804,-.13823241,-.10607351,-.11709251,1003947,TN,TENNESSEE
48,2021,2,8191,.36563817,.65284765,.099225231,.34123445,.67542833,.065477587,.3893066,.61125034,.13645224,-.29873493,-.30526519,-.27286243,5190840,TX,TEXAS
49,2021,2,938,.14898689,.45292014,.03218117,.13701068,.45729539,.026690392,.17548746,.46518105,.052924789,-.15353085,-.16145249,-.16775471,638592,UT,UTAH
50,2021,2,287,.54655868,.805668,.1659919,.51773047,.75177306,.17730497,.61052632,.84210527,.15789473,-.47122261,-.45782495,-.4976691,77946,VT,VERMONT
51,2021,2,1876,.52173913,.81276298,.17461431,.47463769,.79468602,.11352657,.56666666,.82698411,.23174603,-.45613754,-.42382962,-.49279481,1264364,VA,VIRGINIA
53,2021,2,2138,.51055336,.77296066,.15801483,.43738142,.74288428,.092979126,.57633138,.78934914,.23313609,-.41021991,-.36546504,-.44182339,1074759,WA,WASHINGTON
54,2021,2,645,.22459893,.55080211,.03208556,.19770774,.51575929,.025787966,.25531915,.58510637,.04255319,-.21750902,-.19162321,-.22334529,259026,WV,WEST VIRGINIA
55,2021,2,2123,.3244898,.61530614,.10306122,.30244756,.59353149,.08129371,.36168134,.64222872,.13000977,-.25930071,-.23945898,-.28417549,850696,WI,WISCONSIN
56,2021,2,324,.12765957,.30496454,.035460994,.11656442,.33742332,.024539877,.15753424,.2739726,.047945205,.030930512,.023841258,.034036171,92877,WY,WYOMING
1,2021,3,1387,.092094541,.22656886,.016299918,.085553996,.23281908,.01542777,.094420604,.22603719,.020028612,.052724194,.03688914,.077521034,765865,AL,ALABAMA
2,2021,3,388,.375,.66554052,.11148649,.36893204,.68932039,.11165048,.40425533,.60638297,.13297872,-.28370029,-.29546496,-.2513352,122032,AK,ALASKA
4,2021,3,1845,.35468644,.6486851,.1065408,.33836859,.66062438,.085599191,.37473905,.63569939,.12212943,-.29117486,-.30814415,-.28032976,1102476,AZ,ARIZONA
5,2021,3,1007,.092872567,.24838012,.039956804,.11111111,.2798354,.045267489,.079840317,.22954091,.039920159,.046680205,-.00063539942,.083986498,468339,AR,ARKANSAS
6,2021,3,8970,.69891077,.8799274,.28384337,.66721922,.8729797,.20658931,.7208094,.87476075,.36888158,-.55244374,-.52399278,-.574426,5849165,CA,CALIFORNIA
8,2021,3,1800,.28708792,.58997256,.085164838,.27598152,.59237874,.08314088,.30930537,.58715594,.091743119,-.23439361,-.24432969,-.22739828,880443,CO,COLORADO
9,2021,3,1079,.31798714,.69057816,.078158461,.29549551,.6936937,.061261263,.35391924,.71971494,.095011875,-.30702543,-.31295109,-.32950711,511694,CT,CONNECTICUT
10,2021,3,204,.29696971,.70909089,.048484847,.29411766,.70588237,.05882353,.37804878,.78048778,.073170729,-.33604509,-.33129269,-.39069059,131213,DE,DELAWARE
11,2021,3,193,.86187845,.9116022,.51381218,.86065573,.91803277,.48360655,.90625,.9375,.59375,-.62255627,-.61591578,-.68379998,76180,DC,DISTRICT OF COLUMBIA
12,2021,3,3820,.32639951,.64698684,.090853475,.32819492,.68125314,.070611633,.33174509,.60750449,.11911853,-.29342866,-.31123954,-.27004698,2812934,FL,FLORIDA
13,2021,3,2234,.23246492,.48146293,.063627258,.22203246,.50042701,.045260463,.25476992,.46127945,.089786753,-.17262655,-.19378293,-.14668889,1703418,GA,GEORGIA
15,2021,3,267,.49450549,.76373625,.13186814,.43307087,.71653545,.13385826,.6025641,.83333331,.14102565,-.43155777,-.39629069,-.49511507,173977,HI,HAWAII
16,2021,3,689,.11419753,.3425926,.027777778,.11658031,.34715027,.020725388,.11494253,.32471263,.034482758,-.051309377,-.060930975,-.019688252,298812,ID,IDAHO
17,2021,3,3892,.29469389,.54802722,.094421767,.29940879,.57010138,.092483111,.34516287,.55420518,.1332037,-.20465519,-.23556112,-.20818581,1979641,IL,ILLINOIS
18,2021,3,1822,.10265283,.30219147,.017877739,.10376492,.3131313,.02020202,.10344828,.29187194,.02093596,.011486348,-.0094715999,.04497217,1031388,IN,INDIANA
19,2021,3,1310,.091566265,.26024097,.028112451,.080645159,.26979473,.023460411,.098497495,.24207012,.031719532,.06214508,.04828376,.086736828,494790,IA,IOWA
20,2021,3,1309,.098432057,.33797911,.021777004,.086286597,.34514639,.021571649,.11631664,.3279483,.025848143,-.013051536,-.016139217,.0015975335,485474,KS,KANSAS
21,2021,3,1386,.14529221,.36688313,.051136363,.14225352,.40422535,.04084507,.16057234,.33545309,.063593008,-.059239667,-.10582224,-.0034713948,714819,KY,KENTUCKY
22,2021,3,1275,.09383145,.26498696,.023457862,.096385539,.28246319,.021419009,.1015625,.25937501,.025,.011153569,-.000896023,.029637575,682066,LA,LOUISIANA
23,2021,3,559,.23287672,.5812133,.035225049,.24299066,.59813082,.037383176,.25185186,.58888888,.044444446,-.19820952,-.2055333,-.22352234,176952,ME,MAINE
24,2021,3,1367,.59450549,.85054946,.21428572,.57239056,.8265993,.18518518,.65801889,.88679248,.27830189,-.50028634,-.47205874,-.55277497,877921,MD,MARYLAND
25,2021,3,1739,.47537753,.76953381,.14510834,.47609147,.76507276,.12785862,.49781021,.79124087,.19124088,-.41141835,-.40623266,-.43826118,927743,MA,MASSACHUSETTS
26,2021,3,3256,.24740843,.54111958,.063234277,.24731824,.5750894,.051847439,.26811147,.51021671,.081114553,-.18400738,-.21852167,-.1488172,1492356,MI,MICHIGAN
27,2021,3,1972,.26364693,.51916379,.098722413,.24623656,.55268818,.067741938,.28232759,.49030173,.12176724,-.15858665,-.18750611,-.12610173,868194,MN,MINNESOTA
28,2021,3,955,.11136363,.24659091,.035227273,.08316008,.20997921,.014553014,.13654618,.26907632,.052208837,.04423622,.068069652,.021929607,500791,MS,MISSISSIPPI
29,2021,3,2215,.14178357,.32965931,.037074149,.13084112,.34664401,.03313509,.15009746,.29922026,.039961014,.027215432,-.0091635101,.079184711,898841,MO,MISSOURI
30,2021,3,676,.24817519,.50364965,.096715331,.24812031,.53759396,.10902256,.24522293,.477707,.085987262,-.10652953,-.17669781,-.057300128,138788,MT,MONTANA
31,2021,3,588,.11029412,.34558824,.022058824,.092219017,.351585,.017291067,.14285715,.32142857,.03125,-.036825959,-.044428449,-.0086474949,244323,NE,NEBRASKA
32,2021,3,614,.5343228,.76808906,.21335807,.46783626,.75730991,.090643272,.61233479,.76651984,.38325992,-.42231637,-.38137847,-.45646176,452445,NV,NEVADA
33,2021,3,481,.23462415,.53758544,.034168564,.22569445,.5138889,.038194444,.24311927,.57339448,.027522936,-.20620079,-.19007848,-.21390933,186923,NH,NEW HAMPSHIRE
34,2021,3,2309,.51828378,.81960022,.13261823,.50294119,.79926473,.11617647,.57546252,.8617332,.18403116,-.45375505,-.44135696,-.49444607,1277309,NJ,NEW JERSEY
35,2021,3,730,.48939642,.72104406,.17128874,.47660819,.71929824,.11988304,.51525426,.72881359,.22711864,-.3841967,-.38533899,-.39162692,307296,NM,NEW MEXICO
36,2021,3,4458,.48113933,.74313575,.21452399,.47419497,.74856639,.17159241,.50332701,.74382126,.26235741,-.4157286,-.4103812,-.42542565,2575580,NY,NEW YORK
37,2021,3,2549,.35972291,.65957445,.092033647,.33394161,.64142334,.080291972,.38095239,.67205751,.10242587,-.32411125,-.30851632,-.33072013,1546143,NC,NORTH CAROLINA
38,2021,3,463,.13378684,.34240362,.022675738,.13565892,.35271317,.019379845,.13934426,.3442623,.028688524,-.018616235,-.016065843,-.01874459,107791,ND,NORTH DAKOTA
39,2021,3,3344,.16589096,.40824467,.042885639,.17520373,.43015134,.040162981,.18123168,.41114369,.054545455,-.087224901,-.10697239,-.090957284,1682871,OH,OHIO
40,2021,3,1662,.10441767,.28313252,.036813922,.095693782,.29784688,.027511962,.11302476,.25403661,.047362756,.043154173,.015108438,.089114644,672158,OK,OKLAHOMA
41,2021,3,1202,.39664805,.68342644,.10614525,.35714287,.69791669,.066964284,.42179263,.63796133,.15465729,-.31957585,-.31503576,-.29688066,562686,OR,OREGON
42,2021,3,2754,.32913592,.61354756,.098567083,.34836364,.616,.090909094,.35748792,.64251208,.13204509,-.28243178,-.28286389,-.31143433,1626907,PA,PENNSYLVANIA
44,2021,3,299,.37269372,.72324723,.095940962,.34523809,.70238096,.095238097,.4054054,.77477479,.0990991,-.36260712,-.34648505,-.39313355,143286,RI,RHODE ISLAND
45,2021,3,1204,.12541993,.38969764,.030235162,.10062893,.40880504,.023060797,.14376321,.37209302,.042283297,-.11635146,-.11263002,-.1150405,767849,SC,SOUTH CAROLINA
46,2021,3,587,.15537849,.31872511,.055776894,.13445379,.31932774,.029411765,.16513762,.3088685,.070336394,.10012573,.058045197,.13062042,131256,SD,SOUTH DAKOTA
47,2021,3,1741,.17937219,.3535127,.055306427,.13972603,.33424658,.032876711,.19343066,.33941606,.064476885,-.070141681,-.042020667,-.054731652,1003246,TN,TENNESSEE
48,2021,3,8179,.23993471,.5257073,.053862896,.21421823,.5436939,.038261689,.26638889,.49388888,.07027778,-.1833443,-.20329414,-.14755434,5183334,TX,TEXAS
49,2021,3,935,.11933174,.40930787,.034606203,.12477718,.42067736,.033868093,.13202247,.41011235,.050561797,-.12400842,-.13153462,-.13605706,636843,UT,UTAH
50,2021,3,282,.45528457,.73983741,.085365854,.4642857,.74285716,.1,.47872341,.73404253,.10638298,-.38074088,-.40192291,-.38486126,76934,VT,VERMONT
51,2021,3,1868,.34154931,.67253524,.079577468,.30498177,.66342646,.068043746,.37279999,.65920001,.0832,-.31839222,-.30482912,-.31719214,1255261,VA,VIRGINIA
53,2021,3,2124,.45996591,.74843836,.12492902,.41215575,.75118709,.071225069,.50117373,.72887325,.1842723,-.3787643,-.36129677,-.38435751,1065647,WA,WASHINGTON
54,2021,3,641,.087188609,.25444838,.021352313,.1091954,.33045977,.020114943,.056537103,.15194346,.021201413,.10446741,.021758154,.24080934,258005,WV,WEST VIRGINIA
55,2021,3,2111,.2654101,.55476314,.075904228,.25043479,.53043479,.061739132,.30350193,.59338522,.10116731,-.20554557,-.18622757,-.23500012,847860,WI,WISCONSIN
56,2021,3,321,.12676056,.32746479,.045774646,.11656442,.34969324,.036809817,.14965986,.33333334,.06122449,.0087057268,.013741693,-.021391079,92898,WY,WYOMING
1,2021,4,1375,.075286418,.24549918,.015548281,.067226894,.25210086,.015406162,.083333336,.2341954,.017241379,.006815081,-.004680715,.027870694,761381,AL,ALABAMA
2,2021,4,369,.41114983,.72822303,.094076656,.42424244,.75252527,.095959596,.42777777,.6722222,.11111111,-.33330527,-.35039881,-.29545867,119693,AK,ALASKA
4,2021,4,1797,.29842573,.62559891,.069130734,.29149798,.65384614,.056680162,.30472103,.61373389,.082618028,-.27198726,-.29078722,-.27122903,1065300,AZ,ARIZONA
5,2021,4,991,.077510916,.27292576,.032751091,.086242303,.29568788,.028747434,.071283095,.24236253,.034623217,.021851167,-.010346048,.057167288,460297,AR,ARKANSAS
6,2021,4,8777,.59518456,.83952904,.17859505,.56956702,.84110969,.12778479,.6141488,.82891768,.24323563,-.48364595,-.46265236,-.50007647,5762648,CA,CALIFORNIA
8,2021,4,1747,.29333332,.63999999,.081403509,.29906541,.66705608,.089953274,.29308006,.61872458,.080054276,-.2798579,-.30534828,-.26091567,862235,CO,COLORADO
9,2021,4,1049,.28152174,.65217394,.063043475,.28079709,.65760869,.052536231,.28468901,.66507179,.076555021,-.28465128,-.29085317,-.28817368,498622,CT,CONNECTICUT
10,2021,4,203,.35757574,.67272729,.10909091,.36538461,.67307693,.13461539,.4074074,.75308645,.098765433,-.34797749,-.36749816,-.37828317,131246,DE,DELAWARE
11,2021,4,189,.83428574,.92000002,.47999999,.82352942,.91596639,.43697479,.875,.92708331,.52083331,-.63677925,-.6263845,-.64800227,73678,DC,DISTRICT OF COLUMBIA
12,2021,4,3740,.33447844,.69675201,.080886945,.34308779,.73763877,.063572146,.32640588,.65342301,.10574572,-.33224621,-.35265955,-.30305564,2776717,FL,FLORIDA
13,2021,4,2219,.21500504,.48036253,.053877141,.19742489,.49356222,.037768241,.2454955,.46734235,.079954952,-.17451501,-.18856697,-.15914989,1697223,GA,GEORGIA
15,2021,4,262,.47222221,.80555558,.15555556,.43307087,.78740156,.16535433,.51999998,.83999997,.12,-.44025463,-.4072063,-.50092167,172187,HI,HAWAII
16,2021,4,684,.098437503,.37031251,.0234375,.095238097,.39417988,.018518519,.098265894,.33236995,.020231213,-.080232769,-.089105569,-.047776531,293235,ID,IDAHO
17,2021,4,3869,.27240437,.56393445,.074316941,.28662151,.59610498,.076206602,.30411363,.55778646,.10039178,-.21743323,-.25681183,-.20573533,1963975,IL,ILLINOIS
18,2021,4,1819,.085266821,.32134572,.016821345,.09199632,.35786569,.015639374,.083126552,.26054591,.018610422,-.053890809,-.083635151,-.0068774438,1031127,IN,INDIANA
19,2021,4,1295,.10850202,.29716599,.031578947,.10830861,.3323442,.032640949,.10437711,.25757575,.028619528,.0044306992,-.031924747,.043347389,491881,IA,IOWA
20,2021,4,1298,.098776221,.38898602,.009615385,.1116208,.42201835,.0061162082,.089403972,.34933776,.013245033,-.080785714,-.084937908,-.066554904,483036,KS,KANSAS
21,2021,4,1370,.12540984,.36803278,.036885247,.12375534,.39544809,.034139402,.13483146,.34991974,.041733548,-.094642334,-.11627301,-.074190736,708965,KY,KENTUCKY
22,2021,4,1264,.091388404,.29789105,.02108963,.098915987,.31165311,.024390243,.085443035,.27215189,.017405063,-.018664859,-.04364714,.021503152,679786,LA,LOUISIANA
23,2021,4,549,.21626984,.48809522,.035714287,.23974763,.56466877,.037854891,.18113208,.40754718,.03018868,-.15427822,-.20358343,-.12224551,172846,ME,MAINE
24,2021,4,1344,.53575355,.82508248,.14081408,.54838711,.8081494,.13921902,.56132078,.85849059,.16509435,-.45900673,-.44775873,-.48977649,867888,MD,MARYLAND
25,2021,4,1688,.39932203,.73966104,.10372882,.40365985,.75242198,.099031217,.42057487,.73676246,.12556732,-.37464932,-.37582776,-.38806683,902967,MA,MASSACHUSETTS
26,2021,4,3191,.27435806,.62996835,.06296166,.27064496,.64858347,.052441228,.29669631,.61245233,.076238886,-.285768,-.28824008,-.28405976,1475294,MI,MICHIGAN
27,2021,4,1924,.29773271,.62350833,.099045344,.29750273,.64277959,.073832788,.31165919,.60089684,.117713,-.27277955,-.29018649,-.25199425,853922,MN,MINNESOTA
28,2021,4,939,.082462251,.2253194,.025551684,.056842104,.21052632,.014736842,.10245901,.22950819,.034836065,.031765729,.045220081,.03434154,490847,MS,MISSISSIPPI
