statefips,countyfips,countyfips2,year,month,number_schools,share_all_closed_50,share_all_closed_25,share_all_closed_75,share_elem_closed_50,share_elem_closed_25,share_elem_closed_75,share_middlehigh_closed_50,share_middlehigh_closed_25,share_middlehigh_closed_75,mean_all_change,mean_elem_change,mean_middlehigh_change,total_students,fips,county_name,state_abb,month_names,capita_covid,all_cases,per_pop,share_pop
41,41,41,2020,11,18,76.47,82.35,29.41,75,87.5,25,72.73,81.82,36.36,-62.71,-62.04,-63.76,6983,41041,Lincoln,OR,November,336.26,168,297,1 in 297
41,43,43,2020,11,45,70.73,95.12,24.39,60,92,20,80,100,25,-59.29,-53.22,-65.94,18093,41043,Linn,OR,November,639.7,830,156,1 in 156
41,45,45,2020,11,22,47.37,78.95,21.05,36.36,72.73,9.09,45.45,72.73,27.27,-41.55,-32.54,-44.19,5086,41045,Malheur,OR,November,1622.45,496,62,1 in 62
41,47,47,2020,11,110,75.76,92.93,36.36,67.74,90.32,22.58,84.31,96.08,52.94,-60.06,-51.59,-69.03,55832,41047,Marion,OR,November,1057.16,3677,95,1 in 95
41,49,49,2020,11,8,50,75,0,50,66.67,0,50,100,0,-45.5,-41.98,-54.06,2030,41049,Morrow,OR,November,,,,
41,51,51,2020,11,147,80.58,95.68,34.53,74.26,94.06,16.83,96.72,100,57.38,-63.46,-56.57,-76.23,81929,41051,Multnomah,OR,November,1102.41,8961,91,1 in 91
41,53,53,2020,11,24,66.67,83.33,33.33,50,75,18.75,75,75,50,-51.87,-38.81,-52.17,13092,41053,Polk,OR,November,781.79,673,128,1 in 128
41,55,55,2020,11,2,100,100,0,100,100,0,100,100,0,-67.11,-63.64,-67.11,262,41055,Sherman,OR,November,,,,
41,57,57,2020,11,12,66.67,83.33,25,60,80,0,71.43,85.71,42.86,-45.84,-44.9,-46.52,3220,41057,Tillamook,OR,November,,,,
41,59,59,2020,11,34,75.86,89.66,44.83,77.78,88.89,33.33,76.47,94.12,47.06,-60.24,-57.8,-63.05,13311,41059,Umatilla,OR,November,1471.46,1147,68,1 in 68
41,61,61,2020,11,14,50,78.57,7.14,33.33,77.78,0,75,75,12.5,-45.6,-38.4,-54.56,4038,41061,Union,OR,November,1252.1,336,80,1 in 80
41,63,63,2020,11,6,0,66.67,0,0,75,0,0,75,0,-15.56,-23.03,-23.65,900,41063,Wallowa,OR,November,,,,
41,65,65,2020,11,11,81.82,90.91,45.45,71.43,85.71,28.57,100,100,71.43,-66.8,-58.52,-77.46,3532,41065,Wasco,OR,November,850.76,227,118,1 in 118
41,67,67,2020,11,122,91.3,94.57,45.65,91.94,95.16,29.03,91.89,94.59,67.57,-67.15,-62.67,-74.35,84826,41067,Washington,OR,November,886.31,5332,113,1 in 113
41,69,69,2020,11,3,33.33,66.67,0,33.33,66.67,0,33.33,66.67,0,-40,-40,-40,532,41069,Wheeler,OR,November,,,,
41,71,71,2020,11,34,82.35,94.12,35.29,78.95,89.47,26.32,72.22,94.44,38.89,-66.01,-58.58,-67.25,16826,41071,Yamhill,OR,November,795.52,852,126,1 in 126
53,1,1,2020,11,14,57.14,78.57,21.43,50,87.5,12.5,57.14,57.14,28.57,-33.57,-37.39,-10.12,5046,53001,Adams,WA,November,,,,
53,3,3,2020,11,11,50,87.5,25,50,75,0,40,100,40,-51.54,-50.27,-49.74,3487,53003,Asotin,WA,November,2147.73,485,47,1 in 47
53,5,5,2020,11,56,66.04,86.79,32.08,58.06,80.65,16.13,83.33,95.83,58.33,-49.52,-35.08,-72.62,35642,53005,Benton,WA,November,1519.64,3106,66,1 in 66
53,7,7,2020,11,33,66.67,90,23.33,57.14,92.86,21.43,76.47,88.24,23.53,-58.65,-57.2,-59.92,13802,53007,Chelan,WA,November,1669.69,1289,60,1 in 60
53,9,9,2020,11,23,52.38,76.19,19.05,38.46,61.54,7.69,64.29,100,28.57,-41.16,-27.58,-61.75,9813,53009,Clallam,WA,November,337.51,261,296,1 in 296
53,11,11,2020,11,119,81.01,94.94,43.04,72.34,93.62,25.53,89.74,97.44,64.1,-64.01,-56.22,-73.32,76611,53011,Clark,WA,November,927.62,4529,108,1 in 108
53,13,13,2020,11,4,75,75,0,50,50,0,66.67,66.67,0,-46.64,-36.88,-41.77,447,53013,Columbia,WA,November,,,,
53,15,15,2020,11,38,59.46,91.89,32.43,41.67,87.5,12.5,83.33,94.44,55.56,-58.73,-49.99,-69.38,15184,53015,Cowlitz,WA,November,728.8,806,137,1 in 137
53,17,17,2020,11,19,73.68,89.47,31.58,54.55,81.82,27.27,100,100,50,-54.51,-44.66,-72.05,8725,53017,Douglas,WA,November,1360.84,591,73,1 in 73
53,19,19,2020,11,5,0,0,0,0,0,0,0,0,0,55.24,55.24,-23.81,694,53019,Ferry,WA,November,,,,
53,21,21,2020,11,29,59.26,81.48,22.22,55,80,10,62.5,75,50,-50.06,-43.92,-59.15,18050,53021,Franklin,WA,November,2266.28,2158,44,1 in 44
53,23,23,2020,11,2,50,100,0,100,100,0,0,100,0,-48.34,-64.06,-32.61,331,53023,Garfield,WA,November,,,,
53,25,25,2020,11,47,51.22,80.49,17.07,45.45,72.73,9.09,57.89,89.47,26.32,-43.42,-33.38,-55.04,19130,53025,Grant,WA,November,1183.84,1157,84,1 in 84
53,27,27,2020,11,39,76.47,94.12,35.29,80,100,20,68.42,89.47,47.37,-63.55,-65.59,-61.14,10657,53027,Grays Harbor,WA,November,667.46,501,150,1 in 150
53,29,29,2020,11,23,66.67,95.24,38.1,50,91.67,25,90.91,100,54.55,-59.93,-46.04,-77.43,10420,53029,Island,WA,November,348.83,297,287,1 in 287
53,31,31,2020,11,11,80,100,10,71.43,100,0,75,100,12.5,-64.67,-60.57,-62.71,2109,53031,Jefferson,WA,November,,,,
53,33,33,2020,11,429,83.05,93.22,42.66,76.07,90.6,23.5,94.24,97.84,73.38,-64.67,-55.73,-79.54,263412,53033,King,WA,November,853.12,19219,117,1 in 117
53,35,35,2020,11,70,85.45,92.73,45.45,87.1,96.77,29.03,92,92,72,-66.35,-65.28,-74.2,37929,53035,Kitsap,WA,November,416.25,1130,240,1 in 240
53,37,37,2020,11,16,62.5,93.75,12.5,50,90,10,77.78,100,11.11,-57.14,-52.55,-61.09,5166,53037,Kittitas,WA,November,955.46,458,105,1 in 105
53,39,39,2020,11,19,57.89,84.21,21.05,30,70,0,76.92,92.31,30.77,-53.66,-39.75,-60.03,3073,53039,Klickitat,WA,November,,,,
53,41,41,2020,11,41,55,90,10,47.62,90.48,4.76,60.87,91.3,13.04,-51.39,-47.61,-55.33,12299,53041,Lewis,WA,November,880.96,711,114,1 in 114
53,43,43,2020,11,16,56.25,87.5,12.5,37.5,75,12.5,66.67,100,11.11,-49.67,-43.33,-52.82,2310,53043,Lincoln,WA,November,,,,
53,45,45,2020,11,21,70.59,88.24,47.06,63.64,81.82,27.27,75,91.67,50,-61.49,-51.33,-62.87,8226,53045,Mason,WA,November,748.86,500,134,1 in 134
53,47,47,2020,11,30,50,67.86,10.71,33.33,50,8.33,61.11,77.78,11.11,-23.88,3.56,-37.06,8237,53047,Okanogan,WA,November,570.51,241,175,1 in 175
53,49,49,2020,11,18,66.67,73.33,20,62.5,62.5,37.5,70,80,20,-44.64,-41.3,-51.82,2729,53049,Pacific,WA,November,,,,
53,51,51,2020,11,9,66.67,88.89,33.33,33.33,66.67,33.33,83.33,100,33.33,-49.34,-11.25,-68.38,1947,53051,Pend Oreille,WA,November,,,,
53,53,53,2020,11,233,75.78,91.3,40.99,69.9,92.23,19.42,81.54,89.23,70.77,-59.5,-55.39,-65.03,133126,53053,Pierce,WA,November,860.9,7791,116,1 in 116
53,55,55,2020,11,13,50,66.67,33.33,33.33,66.67,16.67,55.56,66.67,33.33,-32.21,-14.07,-34.19,2025,53055,San Juan,WA,November,,,,
53,57,57,2020,11,40,86.67,93.33,50,84.21,94.74,36.84,93.33,93.33,73.33,-65.85,-66.27,-68.07,18179,53057,Skagit,WA,November,766.22,990,131,1 in 131
53,59,59,2020,11,9,66.67,77.78,44.44,57.14,71.43,28.57,40,60,40,-57.23,-49.24,-41.61,1513,53059,Skamania,WA,November,,,,
53,61,61,2020,11,195,88.46,96.15,53.21,86.46,95.83,36.46,89.47,94.74,69.74,-69.84,-65.76,-72.7,112234,53061,Snohomish,WA,November,814.39,6695,123,1 in 123
53,63,63,2020,11,151,70.5,87.05,28.06,65.12,89.53,11.63,77.42,82.26,46.77,-54.8,-52.19,-56.89,72937,53063,Spokane,WA,November,1594.31,8335,63,1 in 63
53,65,65,2020,11,38,44.44,80.56,2.78,55.56,83.33,0,33.33,77.78,3.7,-31.73,-30.95,-28.89,7590,53065,Stevens,WA,November,1054.17,482,95,1 in 95
53,67,67,2020,11,76,81.69,91.55,40.85,71.05,86.84,10.53,94.12,97.06,73.53,-64.04,-51.36,-78.5,40746,53067,Thurston,WA,November,535.56,1556,187,1 in 187
53,69,69,2020,11,2,100,100,50,100,100,0,100,100,50,-69.32,-59.79,-69.32,464,53069,Wahkiakum,WA,November,,,,
53,71,71,2020,11,28,80,92,36,76.92,92.31,30.77,84.62,92.31,38.46,-61.89,-55.02,-68.07,9121,53071,Walla Walla,WA,November,1805.46,1097,55,1 in 55
53,73,73,2020,11,62,71.43,91.07,37.5,55.88,88.24,17.65,88.46,92.31,57.69,-61.77,-52.22,-72.31,25867,53073,Whatcom,WA,November,432.72,992,231,1 in 231
53,75,75,2020,11,24,52.63,78.95,26.32,58.33,75,25,45.45,81.82,36.36,-44.73,-40.86,-50.13,4887,53075,Whitman,WA,November,1113.68,558,90,1 in 90
53,77,77,2020,11,101,71.28,93.62,26.6,69.81,92.45,18.87,71.43,93.88,32.65,-58.91,-55.79,-60.77,55408,53077,Yakima,WA,November,1043.95,2619,96,1 in 96
6,1,1,2020,12,297,83.09,91.01,42.81,82.32,91.71,28.73,81.25,88.39,62.5,-62.67,-59.75,-64.99,190145,06001,Alameda,CA,December,1406.66,23510,71,1 in 71
6,3,3,2020,12,3,66.67,66.67,33.33,66.67,66.67,33.33,66.67,66.67,33.33,-48.02,-48.02,-48.02,100,06003,Alpine,CA,December,,,,
6,5,5,2020,12,14,45.45,81.82,18.18,28.57,85.71,14.29,57.14,71.43,14.29,-41.14,-31.78,-34.05,3945,06005,Amador,CA,December,4616.12,1835,22,1 in 22
6,7,7,2020,12,78,51.56,75,9.38,50,73.53,8.82,44.44,72.22,11.11,-38.73,-31.98,-40.72,29678,06007,Butte,CA,December,1650.2,3617,61,1 in 61
6,9,9,2020,12,22,78.57,92.86,42.86,66.67,88.89,33.33,100,100,66.67,-65.56,-60.54,-76.22,5321,06009,Calaveras,CA,December,1429.04,656,70,1 in 70
6,11,11,2020,12,19,63.16,84.21,31.58,40,70,20,81.82,100,45.45,-46.9,-29.24,-64.87,4393,06011,Colusa,CA,December,2436.53,525,41,1 in 41
6,13,13,2020,12,231,86.79,95.75,52.83,82.84,94.78,35.82,90.32,96.77,76.34,-69.86,-64.11,-78.06,161911,06013,Contra Costa,CA,December,1491.6,17206,67,1 in 67
6,15,15,2020,12,12,50,80,10,57.14,85.71,0,50,83.33,16.67,-47.28,-47.16,-51.72,3696,06015,Del Norte,CA,December,1312.38,365,76,1 in 76
6,17,17,2020,12,56,65.91,90.91,11.36,63.33,90,13.33,80,95,20,-48.69,-45.78,-59.83,24456,06017,El Dorado,CA,December,1826.87,3523,55,1 in 55
6,19,19,2020,12,307,77.74,92.93,36.4,76.88,94.09,26.88,78.46,91.54,48.46,-63.22,-60.34,-66.11,198262,06019,Fresno,CA,December,2817.33,28148,35,1 in 35
6,21,21,2020,12,22,47.62,80.95,19.05,22.22,66.67,0,50,81.25,25,-50.25,-35.08,-50.18,5849,06021,Glenn,CA,December,2081.5,591,48,1 in 48
6,23,23,2020,12,74,67.24,89.66,34.48,64.52,90.32,29.03,71.79,92.31,41.03,-59.55,-60.16,-62.87,15788,06023,Humboldt,CA,December,656.55,890,152,1 in 152
6,25,25,2020,12,60,87.93,94.83,55.17,86.49,94.59,45.95,88.24,94.12,61.76,-70.53,-66.27,-70.76,35147,06025,Imperial,CA,December,3681.81,6672,27,1 in 27
6,27,27,2020,12,23,56.25,81.25,12.5,50,87.5,25,57.14,78.57,7.14,-41.74,-37.9,-39.13,2902,06027,Inyo,CA,December,,,,
6,29,29,2020,12,241,77.99,88.04,47.85,72.87,86.05,34.88,83.7,90.22,65.22,-61.85,-54.57,-70.58,172042,06029,Kern,CA,December,2908.13,26179,34,1 in 34
6,31,31,2020,12,60,56.14,78.95,12.28,46.88,75,6.25,64.86,75.68,18.92,-37.82,-28.19,-41.58,26804,06031,Kings,CA,December,3226.76,4935,31,1 in 31
6,33,33,2020,12,31,64.29,82.14,42.86,58.82,82.35,41.18,72.73,77.27,50,-48.97,-48.62,-47.97,8576,06033,Lake,CA,December,1455.29,937,69,1 in 69
6,35,35,2020,12,18,85.71,92.86,35.71,100,100,42.86,77.78,88.89,33.33,-66.71,-71.75,-63.15,3694,06035,Lassen,CA,December,7061.79,2159,14,1 in 14
6,37,37,2020,12,1812,86.3,94.11,48.85,85.61,94.13,39.39,86.86,93.66,63.44,-67.48,-64.39,-71.73,1328024,06037,Los Angeles,CA,December,4052.64,406849,25,1 in 25
6,39,39,2020,12,72,77.97,93.22,44.07,75.76,93.94,36.36,68.42,89.47,44.74,-64.23,-64.8,-59.93,32519,06039,Madera,CA,December,2904.14,4569,34,1 in 34
6,41,41,2020,12,74,70,86.67,35,66.67,90.91,18.18,74.19,80.65,61.29,-52.52,-55.97,-51.81,34233,06041,Marin,CA,December,853.86,2210,117,1 in 117
6,43,43,2020,12,8,80,100,40,66.67,100,33.33,80,100,40,-63.93,-61.85,-63.93,2166,06043,Mariposa,CA,December,,,,
6,45,45,2020,12,47,84.09,95.45,40.91,64.71,88.24,29.41,84.85,93.94,42.42,-65.17,-50.72,-64.58,13898,06045,Mendocino,CA,December,1075.52,933,93,1 in 93
6,47,47,2020,12,102,76.67,88.89,32.22,74,90,24,82,88,42,-58.95,-60.14,-58.43,58950,06047,Merced,CA,December,2648.37,7354,38,1 in 38
6,49,49,2020,12,10,66.67,66.67,22.22,66.67,66.67,0,71.43,71.43,28.57,-28.61,-38.05,-31.2,1387,06049,Modoc,CA,December,,,,
6,51,51,2020,12,12,81.82,81.82,45.45,100,100,40,77.78,77.78,44.44,-53.88,-70.82,-49.02,1592,06051,Mono,CA,December,,,,
6,53,53,2020,12,130,81.2,91.45,37.61,78.79,92.42,22.73,83.64,90.91,56.36,-64.55,-60.98,-69.36,74707,06053,Monterey,CA,December,3050.95,13243,33,1 in 33
6,55,55,2020,12,43,67.57,78.38,32.43,56.52,69.57,21.74,72.22,83.33,44.44,-49.7,-43.48,-49.15,21057,06055,Napa,CA,December,1991.38,2743,50,1 in 50
6,57,57,2020,12,41,71.79,87.18,33.33,61.9,85.71,23.81,78.57,85.71,39.29,-55.81,-52.04,-60.75,11264,06057,Nevada,CA,December,1250.06,1247,80,1 in 80
6,59,59,2020,12,562,75.48,90.8,27.39,71.02,90.34,15.91,85.08,92.27,49.17,-57.45,-52.89,-66.91,470924,06059,Orange,CA,December,2783.08,88382,36,1 in 36
6,61,61,2020,12,103,67.39,92.39,11.96,60,89.23,7.69,70.21,93.62,14.89,-51.72,-47.52,-52.95,60021,06061,Placer,CA,December,1770.14,7051,56,1 in 56
6,63,63,2020,12,11,88.89,100,55.56,75,100,50,100,100,60,-75.69,-69.49,-80.65,1910,06063,Plumas,CA,December,,,,
6,65,65,2020,12,449,89.54,94.9,56.89,85.95,92.56,45.45,92.94,97.65,70.59,-71.03,-64.4,-79.33,405490,06065,Riverside,CA,December,3970.74,98099,25,1 in 25
6,67,67,2020,12,324,84.66,95.21,45.37,82.86,94.29,33.81,85.61,95.68,62.59,-66.88,-62.98,-71.53,215615,06067,Sacramento,CA,December,1820.61,28257,55,1 in 55
6,69,69,2020,12,19,66.67,83.33,33.33,61.54,76.92,23.08,61.54,76.92,38.46,-52.99,-44.73,-50.34,6853,06069,San Benito,CA,December,3041.01,1910,33,1 in 33
6,71,71,2020,12,498,89.29,94.99,52.39,88.89,95.34,43.37,89.89,94.94,66.85,-70.25,-68.64,-73.98,386653,06071,San Bernardino,CA,December,4969.94,108349,20,1 in 20
6,73,73,2020,12,683,74.76,89.25,41.86,68.97,87.27,28.65,82.69,92.31,60.77,-60.41,-55.19,-69.05,477764,06073,San Diego,CA,December,2582.61,86216,39,1 in 39
6,75,75,2020,12,105,86.73,97.96,50,85.71,98.57,40,93.94,96.97,72.73,-71.22,-67.86,-79.96,49854,06075,San Francisco,CA,December,951.39,8387,105,1 in 105
6,77,77,2020,12,199,68.51,88.4,30.39,67.44,86.82,24.81,70.8,89.78,35.04,-55.15,-53.12,-57.01,132293,06077,San Joaquin,CA,December,2668.64,20339,37,1 in 37
6,79,79,2020,12,75,84.29,97.14,35.71,75.61,97.56,12.2,94.44,97.22,63.89,-67.24,-60.19,-75.25,36435,06079,San Luis Obispo,CA,December,1930.34,5465,52,1 in 52
6,81,81,2020,12,154,78.42,89.21,38.13,70,84.44,20,87.14,95.71,55.71,-59.63,-49.8,-71.34,85137,06081,San Mateo,CA,December,1507.1,11553,66,1 in 66
6,83,83,2020,12,113,65.12,79.07,30.23,64.91,82.46,21.05,70.27,78.38,48.65,-46.98,-48.17,-50.39,69138,06083,Santa Barbara,CA,December,1587.46,7088,63,1 in 63
6,85,85,2020,12,371,82.67,93.18,39.49,76.39,91.67,22.69,91.03,95.17,63.45,-64.36,-56.86,-74.78,260893,06085,Santa Clara,CA,December,1918.51,36986,52,1 in 52
6,87,87,2020,12,65,88.37,90.7,41.86,88,92,32,85.71,85.71,52.38,-65.49,-64.16,-64.57,33267,06087,Santa Cruz,CA,December,1843.25,5036,54,1 in 54
6,89,89,2020,12,88,48.19,72.29,13.25,44.68,74.47,10.64,52.73,74.55,14.55,-33.61,-35.23,-34.23,27203,06089,Shasta,CA,December,1492.11,2687,67,1 in 67
6,91,91,2020,12,6,16.67,33.33,16.67,50,50,50,0,25,0,-7.06,-52.86,15.83,391,06091,Sierra,CA,December,,,,
6,93,93,2020,12,42,43.59,74.36,17.95,36,72,8,53.12,75,21.88,-39.77,-38.94,-41.39,6100,06093,Siskiyou,CA,December,721.19,314,139,1 in 139
6,95,95,2020,12,99,78.12,85.42,43.75,78.95,84.21,36.84,78.85,86.54,46.15,-58.5,-56.55,-59.98,57970,06095,Solano,CA,December,2131.61,9542,47,1 in 47
6,97,97,2020,12,153,80.85,86.52,47.52,73.12,81.72,37.63,87.88,90.91,63.64,-60.92,-52.27,-70.48,67527,06097,Sonoma,CA,December,1449.62,7166,69,1 in 69
6,99,99,2020,12,174,73.17,90.24,28.66,64.76,89.52,10.48,75.61,90.24,47.56,-58.82,-51.18,-64.57,107302,06099,Stanislaus,CA,December,2395.13,13189,42,1 in 42
6,101,101,2020,12,35,75.76,90.91,33.33,75,91.67,29.17,80.77,92.31,38.46,-53.88,-54.67,-58.99,19594,06101,Sutter,CA,December,2892.62,2805,35,1 in 35
6,103,103,2020,12,42,50,86.84,18.42,52,80,20,46.15,84.62,11.54,-43.46,-38.82,-40.55,12805,06103,Tehama,CA,December,2092.68,1362,48,1 in 48
6,105,105,2020,12,12,27.27,63.64,0,50,83.33,0,27.27,63.64,0,-21.29,-39.93,-21.29,1344,06105,Trinity,CA,December,,,,
6,107,107,2020,12,173,73.29,87.58,39.75,67.96,88.35,28.16,70.71,83.84,43.43,-60.81,-56.84,-60.35,100036,06107,Tulare,CA,December,2796.04,13035,36,1 in 36
6,109,109,2020,12,24,66.67,72.22,27.78,62.5,62.5,25,70.59,76.47,29.41,-36.94,-25.95,-44.99,5036,06109,Tuolumne,CA,December,3302.25,1799,30,1 in 30
6,111,111,2020,12,207,72.11,89.47,36.84,67.5,90.83,24.17,81.01,91.14,58.23,-59.11,-55.6,-65.68,142590,06111,Ventura,CA,December,2729.06,23088,37,1 in 37
6,113,113,2020,12,59,81.82,89.09,49.09,82.86,91.43,42.86,78.12,84.38,59.38,-66.43,-66.21,-66.91,28999,06113,Yolo,CA,December,1681.63,3708,59,1 in 59
6,115,115,2020,12,36,72.41,86.21,34.48,72.22,88.89,11.11,78.57,85.71,64.29,-54.11,-45.17,-62.98,13986,06115,Yuba,CA,December,2255.05,1774,44,1 in 44
41,1,1,2020,12,13,45.45,81.82,27.27,33.33,66.67,16.67,44.44,88.89,22.22,-48.25,-41,-46.95,3567,41001,Baker,OR,December,,,,
41,3,3,2020,12,26,76,88,60,70.59,82.35,47.06,75,91.67,75,-65,-56.94,-69.74,10019,41003,Benton,OR,December,565.27,526,177,1 in 177
41,5,5,2020,12,112,87.5,95.83,53.12,87.3,95.24,36.51,90.91,97.73,81.82,-70.63,-65.66,-80.34,60553,41005,Clackamas,OR,December,768.08,3212,130,1 in 130
41,7,7,2020,12,14,85.71,92.86,64.29,85.71,100,42.86,80,90,60,-64.03,-68.48,-59.15,5143,41007,Clatsop,OR,December,,,,
41,9,9,2020,12,20,85.71,92.86,57.14,75,87.5,37.5,100,100,85.71,-70.63,-58.73,-87.47,7374,41009,Columbia,OR,December,601.67,315,166,1 in 166
41,11,11,2020,12,25,62.5,87.5,33.33,56.25,87.5,18.75,66.67,86.67,40,-53.11,-45.93,-52.35,9717,41011,Coos,OR,December,497.77,321,201,1 in 201
41,13,13,2020,12,7,57.14,57.14,14.29,50,50,0,50,50,16.67,-42.27,-36.47,-38.75,3391,41013,Crook,OR,December,885.1,216,113,1 in 113
41,15,15,2020,12,7,71.43,71.43,28.57,100,100,33.33,66.67,66.67,33.33,-49.84,-73.47,-46.57,2220,41015,Curry,OR,December,,,,
41,17,17,2020,12,42,80.49,92.68,48.78,69.57,91.3,21.74,86.96,91.3,69.57,-66.09,-54.66,-70.29,23649,41017,Deschutes,OR,December,707.67,1399,141,1 in 141
41,19,19,2020,12,48,73.17,90.24,36.59,66.67,85.71,23.81,76.67,93.33,46.67,-61.37,-53.07,-65.66,14397,41019,Douglas,OR,December,377.55,419,265,1 in 265
41,21,21,2020,12,3,66.67,100,0,50,100,0,66.67,100,0,-54.34,-45.52,-54.34,293,41021,Gilliam,OR,December,,,,
41,23,23,2020,12,7,33.33,50,16.67,33.33,50,16.67,50,50,25,-32.02,-32.02,-31.8,933,41023,Grant,OR,December,,,,
41,25,25,2020,12,11,40,60,0,20,60,0,33.33,55.56,0,-21.88,-11.97,-16.55,1058,41025,Harney,OR,December,,,,
41,27,27,2020,12,8,71.43,85.71,28.57,60,80,0,100,100,100,-63.26,-52,-91.4,4140,41027,Hood River,OR,December,1697.89,397,59,1 in 59
41,29,29,2020,12,59,81.03,91.38,41.38,76.32,89.47,28.95,80,86.67,60,-61.77,-56.06,-64.96,29217,41029,Jackson,OR,December,858.14,1896,117,1 in 117
41,31,31,2020,12,10,88.89,100,55.56,83.33,100,66.67,100,100,50,-72.76,-72.24,-74.4,3177,41031,Jefferson,OR,December,2404.9,593,42,1 in 42
41,33,33,2020,12,23,68.18,100,27.27,46.15,100,0,90.91,100,54.55,-62.46,-50.62,-73.97,10651,41033,Josephine,OR,December,907.56,794,110,1 in 110
41,35,35,2020,12,28,85.71,95.24,61.9,76.92,92.31,38.46,90,100,90,-73.14,-64.95,-83.94,9303,41035,Klamath,OR,December,1399.51,955,71,1 in 71
41,37,37,2020,12,6,50,100,0,50,100,0,75,100,0,-54.02,-53.33,-58.81,1188,41037,Lake,OR,December,,,,
41,39,39,2020,12,101,78.22,92.08,46.53,72.41,93.1,27.59,79.63,90.74,61.11,-66.03,-60.36,-70.06,42409,41039,Lane,OR,December,643.08,2457,156,1 in 156
41,41,41,2020,12,18,88.24,94.12,52.94,88.89,100,44.44,90,90,70,-72.14,-73.41,-73.81,7121,41041,Lincoln,OR,December,432.33,216,231,1 in 231
41,43,43,2020,12,46,83.33,97.62,33.33,76.92,96.15,15.38,90.48,95.24,47.62,-65.6,-58.37,-71.29,18147,41043,Linn,OR,December,739.89,960,135,1 in 135
41,45,45,2020,12,22,50,80,15,33.33,75,0,50,83.33,25,-50.21,-40.12,-55.28,5088,41045,Malheur,OR,December,1527.59,467,65,1 in 65
41,47,47,2020,12,110,80.81,93.94,42.42,74.19,91.94,22.58,84.31,94.12,64.71,-62.88,-52.75,-71.48,55832,41047,Marion,OR,December,1292.34,4495,77,1 in 77
41,49,49,2020,12,8,75,87.5,37.5,60,80,0,100,100,75,-62.12,-50.54,-79.61,2194,41049,Morrow,OR,December,,,,
41,51,51,2020,12,150,72.86,95.71,32.86,63.37,94.06,15.84,88.71,98.39,59.68,-59.64,-50.61,-72.99,85483,41051,Multnomah,OR,December,838.16,6813,119,1 in 119
41,53,53,2020,12,23,73.91,91.3,39.13,60,86.67,6.67,83.33,91.67,75,-64.21,-51.77,-75.34,12679,41053,Polk,OR,December,811.99,699,123,1 in 123
41,55,55,2020,12,1,100,100,0,100,100,0,100,100,0,-69.23,-69.23,-69.23,131,41055,Sherman,OR,December,,,,
41,57,57,2020,12,12,66.67,91.67,41.67,40,100,0,85.71,85.71,71.43,-62.95,-49.8,-72.35,3220,41057,Tillamook,OR,December,,,,
41,59,59,2020,12,34,75.86,82.76,44.83,72.22,77.78,33.33,88.24,94.12,58.82,-61.68,-55.95,-72.66,13311,41059,Umatilla,OR,December,1771.65,1381,56,1 in 56
41,61,61,2020,12,14,71.43,85.71,50,55.56,77.78,22.22,87.5,87.5,75,-62.27,-51.05,-68.53,4038,41061,Union,OR,December,532.89,143,188,1 in 188
41,63,63,2020,12,5,40,60,0,66.67,66.67,0,33.33,66.67,0,-31.44,-36.94,-34.52,898,41063,Wallowa,OR,December,,,,
41,65,65,2020,12,11,81.82,100,45.45,71.43,100,28.57,100,100,71.43,-70.54,-64.94,-79.25,3532,41065,Wasco,OR,December,1289.26,344,78,1 in 78
41,67,67,2020,12,125,82.42,92.31,43.96,79.03,91.94,29.03,88.57,94.29,62.86,-64.53,-59.6,-73.16,85428,41067,Washington,OR,December,820.66,4937,122,1 in 122
41,69,69,2020,12,3,33.33,100,0,33.33,100,0,33.33,100,0,-42.91,-42.91,-42.91,532,41069,Wheeler,OR,December,,,,
41,71,71,2020,12,34,82.35,94.12,52.94,73.68,89.47,26.32,88.89,94.44,72.22,-66.53,-54.34,-72.65,16826,41071,Yamhill,OR,December,812.32,870,123,1 in 123
53,1,1,2020,12,14,78.57,78.57,28.57,87.5,87.5,12.5,57.14,57.14,42.86,-43.18,-57.93,-20.15,5046,53001,Adams,WA,December,,,,
53,3,3,2020,12,11,50,100,12.5,50,100,0,40,100,20,-56.26,-49.57,-60.02,3487,53003,Asotin,WA,December,1191.21,269,84,1 in 84
53,5,5,2020,12,55,69.23,84.62,34.62,58.06,80.65,19.35,91.3,95.65,60.87,-50.72,-39.9,-70.72,35436,53005,Benton,WA,December,1482.95,3031,67,1 in 67
53,7,7,2020,12,33,63.33,93.33,23.33,42.86,92.86,7.14,76.47,94.12,35.29,-54.11,-42.93,-61.77,13802,53007,Chelan,WA,December,1689.12,1304,59,1 in 59
53,9,9,2020,12,23,61.9,76.19,28.57,50,66.67,8.33,78.57,92.86,35.71,-45.11,-31.34,-61.84,10247,53009,Clallam,WA,December,272.85,211,366,1 in 366
53,11,11,2020,12,118,79.75,91.14,41.77,70.83,87.5,20.83,89.47,97.37,68.42,-61.85,-52.21,-74.87,76594,53011,Clark,WA,December,896.48,4377,112,1 in 112
53,13,13,2020,12,4,50,75,25,50,50,0,33.33,66.67,33.33,-42.23,-24.62,-33.23,447,53013,Columbia,WA,December,,,,
53,15,15,2020,12,38,72.97,100,43.24,60.87,100,13.04,82.35,100,82.35,-65.52,-56.19,-75.17,15184,53015,Cowlitz,WA,December,916.88,1014,109,1 in 109
